1000000, 0.01251, 0.001
1001000, 0.01282, 0.001
1002000, 0.01191, 0.001
1003000, 0.01272, 0.001
1004000, 0.01299, 0.001
1005000, 0.01216, 0.001
1006000, 0.01286, 0.001
1007000, 0.01278, 0.001
1008000, 0.01262, 0.001
1009000, 0.01273, 0.001
1010000, 0.01270, 0.001
1011000, 0.01255, 0.001
1012000, 0.01282, 0.001
1013000, 0.01251, 0.001
1014000, 0.01215, 0.001
1015000, 0.01318, 0.001
1016000, 0.01278, 0.001
1017000, 0.01313, 0.001
1018000, 0.01287, 0.001
1019000, 0.01260, 0.001
1020000, 0.01218, 0.001
1021000, 0.01288, 0.001
1022000, 0.01294, 0.001
1023000, 0.01277, 0.001
1024000, 0.01231, 0.001
1025000, 0.01265, 0.001
1026000, 0.01233, 0.001
1027000, 0.01261, 0.001
1028000, 0.01261, 0.001
1029000, 0.01238, 0.001
1030000, 0.01271, 0.001
